timestamp,unit_id,net_station_heat_rate,ppa_reference_heat_rate,aux_load_mw,fuel_heat_input_mmbtu,ramp_rate_mw_per_min,restart_flag,heat_rate_deviation_percent,fuel_cost_impact_usd
2023-03-03T02:00:00Z,STS-U1,9410.184,9193.022,50.564,4994.314,0.061,0,2.362,357.29
2023-03-03T03:00:00Z,STS-U1,9701.196,9227.317,50.471,4999.21,0.255,0,5.136,757.02
2023-03-03T04:00:00Z,STS-U1,9336.597,9224.532,50.942,4826.916,0.02,0,1.215,179.6
2023-03-03T05:00:00Z,STS-U1,9892.815,9256.85,50.553,4977.179,0.225,0,6.87,991.88
2023-03-03T06:00:00Z,STS-U1,9858.009,9289.993,51.376,4839.844,0.216,0,6.114,864.5
2023-03-03T07:00:00Z,STS-U1,10038.452,9332.873,51.229,4769.009,0.262,0,7.56,1039.12
2023-03-03T08:00:00Z,STS-U1,9965.927,9357.466,50.735,4644.247,0.143,0,6.502,879.0
2023-03-03T09:00:00Z,STS-U1,9751.309,9335.876,48.531,4595.927,0.125,0,4.45,606.97
2023-03-03T10:00:00Z,STS-U1,9712.266,9367.632,48.548,4471.234,0.183,0,3.679,491.84
2023-03-03T11:00:00Z,STS-U1,9605.322,9377.202,47.929,4385.224,0.054,0,2.433,322.85
2023-03-03T12:00:00Z,STS-U1,9587.456,9384.738,48.816,4361.62,0.042,0,2.16,285.89
2023-03-03T13:00:00Z,STS-U1,9780.745,9339.196,49.304,4605.92,0.258,0,4.728,644.59
2023-03-03T14:00:00Z,STS-U1,9683.322,9264.85,50.278,4838.081,0.462,0,4.517,648.14
2023-03-03T15:00:00Z,STS-U1,9763.468,9198.157,51.774,5170.424,0.474,0,6.146,928.04
2023-03-03T16:00:00Z,STS-U1,9537.078,9135.279,52.617,5360.503,0.528,0,4.398,700.09
2023-03-03T17:00:00Z,STS-U1,9635.946,9100.036,52.284,5616.066,0.352,0,5.889,968.24
2023-03-03T18:00:00Z,STS-U1,9546.102,9066.106,53.507,5806.588,0.404,0,5.294,905.08
2023-03-03T19:00:00Z,STS-U1,9458.9,9058.224,54.424,5823.442,0.108,0,4.423,764.69
2023-03-03T20:00:00Z,STS-U1,9293.475,9061.087,54.294,5698.092,0.04,0,2.565,441.69
2023-03-03T21:00:00Z,STS-U1,9512.875,9071.773,53.566,5744.907,0.142,0,4.862,825.77
2023-03-03T22:00:00Z,STS-U1,9538.925,9100.479,53.129,5564.847,0.335,0,4.818,792.9
2023-03-03T23:00:00Z,STS-U1,9584.236,9130.804,52.436,5409.342,0.305,0,4.966,793.32
2023-03-04T00:00:00Z,STS-U1,9713.415,9263.966,51.056,4864.091,1.038,0,4.852,697.68
2023-03-04T01:00:00Z,STS-U1,9655.845,9287.679,50.32,4738.904,0.154,0,3.964,560.12
2023-03-04T02:00:00Z,STS-U1,9451.126,9299.232,50.01,4594.249,0.073,0,1.633,228.88
2023-03-04T03:00:00Z,STS-U1,9673.33,9318.231,48.985,4624.648,0.117,0,3.811,526.26
2023-03-04T04:00:00Z,STS-U1,9645.289,9338.813,49.507,4545.392,0.122,0,3.282,447.71
2023-03-04T05:00:00Z,STS-U1,9635.025,9362.066,49.055,4458.732,0.134,0,2.916,391.56
2023-03-04T06:00:00Z,STS-U1,9480.279,9372.336,49.154,4355.175,0.058,0,1.152,153.72
2023-03-04T07:00:00Z,STS-U1,9750.756,9404.656,48.101,4365.657,0.177,0,3.68,480.35
2023-03-04T08:00:00Z,STS-U1,9820.033,9433.576,47.656,4302.518,0.152,0,4.097,524.87
2023-03-04T09:00:00Z,STS-U1,9839.818,9465.453,47.774,4216.59,0.162,0,3.955,497.29
2023-03-04T10:00:00Z,STS-U1,10003.497,9506.263,47.345,4162.541,0.2,0,5.231,641.36
2023-03-04T11:00:00Z,STS-U1,9661.09,9511.506,46.764,3999.921,0.025,0,1.573,191.98
2023-03-04T12:00:00Z,STS-U1,9955.812,9470.027,47.372,4248.663,0.202,0,5.13,642.62
2023-03-04T13:00:00Z,STS-U1,9871.457,9413.474,49.197,4402.67,0.29,0,4.865,633.16
2023-03-04T14:00:00Z,STS-U1,9872.646,9343.278,49.061,4632.682,0.39,0,5.666,769.99
2023-03-04T15:00:00Z,STS-U1,9672.004,9267.904,49.974,4817.766,0.466,0,4.36,623.94
2023-03-04T16:00:00Z,STS-U1,9580.292,9207.811,50.875,5022.791,0.421,0,4.045,605.34
2023-03-04T17:00:00Z,STS-U1,9697.611,9158.314,52.331,5328.543,0.396,0,5.889,918.53
2023-03-04T18:00:00Z,STS-U1,9466.115,9142.086,51.245,5272.215,0.143,0,3.544,559.41
2023-03-04T19:00:00Z,STS-U1,9451.716,9121.286,52.532,5387.322,0.196,0,3.623,583.8
2023-03-04T20:00:00Z,STS-U1,9430.901,9128.518,52.272,5333.51,0.07,0,3.313,530.07
2023-03-04T21:00:00Z,STS-U1,9586.35,9150.354,51.856,5302.608,0.2,0,4.765,747.54
2023-03-04T22:00:00Z,STS-U1,9621.643,9177.949,51.417,5183.677,0.232,0,4.834,740.95
2023-03-04T23:00:00Z,STS-U1,9657.692,9211.546,50.646,5045.034,0.26,0,4.843,722.41
2023-03-05T00:00:00Z,STS-U1,9595.91,9255.292,49.876,4827.362,0.309,0,3.68,531.13
2023-03-05T01:00:00Z,STS-U1,9790.054,9288.93,49.837,4795.376,0.22,0,5.395,760.84
2023-03-05T02:00:00Z,STS-U1,9900.366,9338.126,49.449,4667.41,0.3,0,6.021,821.59
2023-03-05T03:00:00Z,STS-U1,9550.281,9338.208,49.528,4502.851,0.0,0,2.271,309.93
2023-03-05T04:00:00Z,STS-U1,9441.782,9322.652,49.126,4500.195,0.092,0,1.278,176.0
2023-03-05T05:00:00Z,STS-U1,9817.177,9364.079,48.709,4532.909,0.241,0,4.839,648.46
2023-03-05T06:00:00Z,STS-U1,9607.731,9373.44,48.899,4407.723,0.053,0,2.5,333.16
2023-03-05T07:00:00Z,STS-U1,9866.268,9425.242,47.539,4347.299,0.28,0,4.679,602.32
2023-03-05T08:00:00Z,STS-U1,9566.532,9419.557,48.415,4240.738,0.03,0,1.56,201.94
2023-03-05T09:00:00Z,STS-U1,9918.747,9474.558,47.519,4220.92,0.281,0,4.688,585.88
2023-03-05T10:00:00Z,STS-U1,10106.074,9515.259,47.944,4185.245,0.197,0,6.209,758.37
2023-03-05T11:00:00Z,STS-U1,10079.398,9555.74,49.074,4071.449,0.189,0,5.48,655.62
2023-03-05T12:00:00Z,STS-U1,10019.161,9515.985,47.28,4140.529,0.185,0,5.288,644.51
2023-03-05T13:00:00Z,STS-U1,9814.868,9435.874,48.582,4302.341,0.396,0,4.017,514.91
2023-03-05T14:00:00Z,STS-U1,9766.222,9389.477,48.986,4429.376,0.246,0,4.012,529.59
2023-03-05T15:00:00Z,STS-U1,9704.173,9282.834,49.626,4773.904,0.629,0,4.539,642.43
2023-03-05T16:00:00Z,STS-U1,9639.803,9215.343,50.418,5017.279,0.462,0,4.606,684.72
2023-03-05T17:00:00Z,STS-U1,9653.239,9164.68,51.236,5262.305,0.397,0,5.331,825.45
2023-03-05T18:00:00Z,STS-U1,9617.036,9143.988,51.89,5352.582,0.18,0,5.173,816.01
2023-03-05T19:00:00Z,STS-U1,9633.032,9110.557,52.793,5555.329,0.32,0,5.735,933.85
2023-03-05T20:00:00Z,STS-U1,9579.484,9124.514,52.354,5440.392,0.139,0,4.986,800.82
2023-03-05T21:00:00Z,STS-U1,9278.409,9133.181,51.939,5219.695,0.082,0,1.59,253.21
2023-03-05T22:00:00Z,STS-U1,9631.865,9175.309,51.006,5197.604,0.367,0,4.976,763.56
2023-03-05T23:00:00Z,STS-U1,9764.623,9210.228,50.856,5108.686,0.272,0,6.019,898.93
2023-03-06T00:00:00Z,STS-U1,9573.15,9177.653,52.141,5165.858,0.252,0,4.309,661.43
2023-03-06T01:00:00Z,STS-U1,9686.663,9204.416,50.344,5088.243,0.209,0,5.239,785.07
2023-03-06T02:00:00Z,STS-U1,9464.449,9212.597,50.792,4941.049,0.061,0,2.734,407.49
2023-03-06T03:00:00Z,STS-U1,9480.904,9232.789,50.849,4867.135,0.146,0,2.687,394.75
2023-03-06T04:00:00Z,STS-U1,9431.192,9240.975,50.5,4805.856,0.057,0,2.058,300.39
2023-03-06T05:00:00Z,STS-U1,9312.652,9245.466,51.098,4733.668,0.031,0,0.727,105.84
2023-03-06T06:00:00Z,STS-U1,9539.061,9266.189,50.021,4758.482,0.14,0,2.945,421.85
2023-03-06T07:00:00Z,STS-U1,9663.81,9292.964,49.69,4717.33,0.173,0,3.991,561.01
2023-03-06T08:00:00Z,STS-U1,9390.415,9291.836,49.701,4587.981,0.007,0,1.061,149.26
2023-03-06T09:00:00Z,STS-U1,9724.015,9348.732,48.796,4541.912,0.343,0,4.014,543.22
2023-03-06T10:00:00Z,STS-U1,9418.544,9348.293,48.873,4401.386,0.002,0,0.751,101.74
2023-03-06T11:00:00Z,STS-U1,9821.528,9372.64,48.48,4504.316,0.138,0,4.789,637.97
2023-03-06T12:00:00Z,STS-U1,9607.842,9385.161,49.112,4372.394,0.069,0,2.373,314.04
2023-03-06T13:00:00Z,STS-U1,9739.316,9353.587,49.138,4536.05,0.177,0,4.124,556.72
2023-03-06T14:00:00Z,STS-U1,9688.877,9250.881,50.088,4893.56,0.64,0,4.735,685.53
2023-03-06T15:00:00Z,STS-U1,9642.615,9200.867,51.354,5090.401,0.36,0,4.801,722.66
2023-03-06T16:00:00Z,STS-U1,9563.414,9136.421,52.596,5369.041,0.538,0,4.674,742.85
2023-03-06T17:00:00Z,STS-U1,9591.432,9090.338,53.421,5662.739,0.469,0,5.512,916.76
2023-03-06T18:00:00Z,STS-U1,9470.604,9066.146,53.79,5763.042,0.296,0,4.461,762.67
2023-03-06T19:00:00Z,STS-U1,9387.884,9057.284,54.309,5786.157,0.122,0,3.65,631.41
2023-03-06T20:00:00Z,STS-U1,9479.024,9048.953,53.446,5904.33,0.123,0,4.753,830.1
2023-03-06T21:00:00Z,STS-U1,9672.317,9082.036,53.842,5770.571,0.444,0,6.499,1091.25
2023-03-06T22:00:00Z,STS-U1,9514.854,9103.044,52.48,5528.966,0.236,0,4.524,741.5
2023-03-06T23:00:00Z,STS-U1,9585.594,9130.001,51.728,5407.678,0.27,0,4.99,796.42
2023-03-07T00:00:00Z,STS-U1,9547.227,9166.501,51.954,5202.613,0.324,0,4.153,642.87
2023-03-07T01:00:00Z,STS-U1,9583.712,9196.128,51.33,5079.934,0.238,0,4.215,636.58
2023-03-07T02:00:00Z,STS-U1,9550.618,9212.327,50.719,4986.484,0.122,0,3.672,547.28
2023-03-07T03:00:00Z,STS-U1,9438.574,9224.273,51.387,4884.899,0.087,0,2.323,343.66
2023-03-07T04:00:00Z,STS-U1,9246.578,9225.599,50.964,4776.327,0.01,0,0.227,33.58
2023-03-07T05:00:00Z,STS-U1,9565.156,9236.132,49.999,4888.739,0.075,0,3.562,521.05
2023-03-07T06:00:00Z,STS-U1,9630.032,9260.192,50.514,4831.642,0.165,0,3.994,574.94
2023-03-07T07:00:00Z,STS-U1,9799.746,9288.604,50.112,4804.034,0.185,0,5.503,776.38
2023-03-07T08:00:00Z,STS-U1,9506.943,9302.038,49.518,4606.753,0.084,0,2.203,307.64
2023-03-07T09:00:00Z,STS-U1,9888.883,9336.806,50.144,4673.476,0.21,0,5.913,808.39
2023-03-07T10:00:00Z,STS-U1,9803.058,9368.03,48.208,4508.383,0.18,0,4.644,619.87
2023-03-07T11:00:00Z,STS-U1,9550.528,9366.087,48.381,4400.169,0.011,0,1.969,263.28
2023-03-07T12:00:00Z,STS-U1,9451.106,9361.121,48.956,4375.721,0.028,0,0.961,129.08
2023-03-07T13:00:00Z,STS-U1,9761.08,9317.783,49.438,4672.61,0.254,0,4.758,657.46
2023-03-07T14:00:00Z,STS-U1,9780.575,9258.945,50.084,4907.872,0.374,0,5.634,810.96
2023-03-07T15:00:00Z,STS-U1,9623.541,9199.198,50.492,5079.38,0.427,0,4.613,693.9
2023-03-07T16:00:00Z,STS-U1,9553.434,9142.821,52.79,5331.803,0.467,0,4.491,709.98
2023-03-07T17:00:00Z,STS-U1,9603.392,9099.4,52.968,5607.614,0.427,0,5.539,911.74
2023-03-07T18:00:00Z,STS-U1,9595.312,9058.911,54.365,5901.284,0.495,0,5.921,1022.04
2023-03-07T19:00:00Z,STS-U1,9247.692,9055.747,54.449,5713.279,0.045,0,2.12,367.38
2023-03-07T20:00:00Z,STS-U1,9352.874,9060.142,53.88,5737.994,0.062,0,3.231,556.37
2023-03-07T21:00:00Z,STS-U1,9516.729,9069.474,54.097,5769.133,0.125,0,4.931,839.95
2023-03-07T22:00:00Z,STS-U1,9535.566,9093.666,52.776,5602.195,0.29,0,4.859,804.28
2023-03-07T23:00:00Z,STS-U1,9487.427,9141.453,52.304,5297.395,0.478,0,3.785,598.44
2023-03-08T00:00:00Z,STS-U1,9662.158,9166.676,52.422,5268.927,0.219,0,5.405,837.02
2023-03-08T01:00:00Z,STS-U1,9617.548,9199.888,51.96,5087.299,0.265,0,4.54,684.39
2023-03-08T02:00:00Z,STS-U1,9632.229,9216.888,50.769,5010.168,0.127,0,4.506,669.24
2023-03-08T03:00:00Z,STS-U1,9619.386,9239.441,50.113,4904.2,0.161,0,4.112,600.05
2023-03-08T04:00:00Z,STS-U1,9554.61,9248.462,50.292,4837.166,0.062,0,3.31,480.12
2023-03-08T05:00:00Z,STS-U1,9418.171,9242.513,50.337,4791.659,0.041,0,1.901,276.84
2023-03-08T06:00:00Z,STS-U1,9499.97,9250.207,50.538,4805.042,0.053,0,2.7,391.32
2023-03-08T07:00:00Z,STS-U1,9551.671,9270.002,49.502,4745.416,0.132,0,3.039,433.47
2023-03-08T08:00:00Z,STS-U1,9808.162,9336.468,49.119,4626.442,0.412,0,5.052,689.19
2023-03-08T09:00:00Z,STS-U1,9519.793,9341.679,49.089,4472.697,0.03,0,1.907,259.21
2023-03-08T10:00:00Z,STS-U1,9834.203,9378.634,48.782,4493.423,0.21,0,4.858,644.76
2023-03-08T11:00:00Z,STS-U1,9547.827,9361.261,48.75,4418.078,0.097,0,1.993,267.4
2023-03-08T12:00:00Z,STS-U1,9490.614,9365.142,48.713,4378.745,0.022,0,1.34,179.31
2023-03-08T13:00:00Z,STS-U1,9675.281,9342.608,49.646,4547.997,0.129,0,3.561,484.36
2023-03-08T14:00:00Z,STS-U1,9766.201,9257.266,50.456,4910.898,0.533,0,5.498,792.66
2023-03-08T15:00:00Z,STS-U1,9631.58,9193.206,51.088,5116.035,0.462,0,4.768,721.21
2023-03-08T16:00:00Z,STS-U1,9567.077,9137.925,52.744,5364.564,0.465,0,4.696,745.32
2023-03-08T17:00:00Z,STS-U1,9522.304,9090.712,53.115,5616.601,0.479,0,4.748,788.45
2023-03-08T18:00:00Z,STS-U1,9549.266,9065.537,53.61,5813.832,0.308,0,5.336,912.14
2023-03-08T19:00:00Z,STS-U1,9334.082,9061.442,54.039,5717.875,0.055,0,3.009,517.27
2023-03-08T20:00:00Z,STS-U1,9520.044,9051.434,54.407,5917.452,0.144,0,5.177,902.11
2023-03-08T21:00:00Z,STS-U1,9701.508,9069.007,53.511,5878.99,0.245,0,6.974,1187.06
2023-03-08T22:00:00Z,STS-U1,9570.599,9094.807,52.996,5617.602,0.308,0,5.231,864.91
2023-03-08T23:00:00Z,STS-U1,9485.458,9124.887,52.608,5387.348,0.31,0,3.952,634.23
2023-03-09T00:00:00Z,STS-U1,9601.24,9161.004,51.982,5259.015,0.326,0,4.806,746.78
2023-03-09T01:00:00Z,STS-U1,9512.405,9179.483,51.562,5119.134,0.153,0,3.627,554.85
2023-03-09T02:00:00Z,STS-U1,9638.443,9215.765,51.538,5025.571,0.279,0,4.586,682.51
2023-03-09T03:00:00Z,STS-U1,9662.431,9240.556,50.475,4925.136,0.177,0,4.565,665.93
2023-03-09T04:00:00Z,STS-U1,9498.613,9226.805,51.029,4902.203,0.097,0,2.946,434.41
2023-03-09T05:00:00Z,STS-U1,9768.242,9286.36,50.659,4802.306,0.402,0,5.189,733.63
2023-03-09T06:00:00Z,STS-U1,9658.284,9290.291,51.417,4741.089,0.025,0,3.961,559.39
2023-03-09T07:00:00Z,STS-U1,10040.497,9318.776,51.245,4820.898,0.176,0,7.745,1073.08
2023-03-09T08:00:00Z,STS-U1,10056.57,9409.777,51.539,4520.641,0.515,0,6.874,900.32
2023-03-09T09:00:00Z,STS-U1,9743.653,9395.455,49.246,4402.645,0.077,0,3.706,487.19
2023-03-09T10:00:00Z,STS-U1,9703.82,9353.143,48.93,4518.98,0.236,0,3.749,505.68
2023-03-09T11:00:00Z,STS-U1,9799.172,9385.718,47.555,4442.404,0.183,0,4.405,580.39
2023-03-09T12:00:00Z,STS-U1,9781.003,9358.365,48.835,4536.475,0.153,0,4.516,606.96
2023-03-09T13:00:00Z,STS-U1,9500.247,9344.909,48.686,4448.963,0.077,0,1.662,225.24
2023-03-09T14:00:00Z,STS-U1,9733.191,9256.555,50.491,4897.426,0.551,0,5.149,742.58
2023-03-09T15:00:00Z,STS-U1,9626.568,9197.699,51.24,5094.809,0.422,0,4.663,702.78
2023-03-09T16:00:00Z,STS-U1,9590.361,9148.923,52.24,5315.779,0.401,0,4.825,757.59
2023-03-09T17:00:00Z,STS-U1,9544.123,9095.522,52.62,5593.948,0.524,0,4.932,814.08
2023-03-09T18:00:00Z,STS-U1,10899.054,10357.806,54.246,2586.263,5.841,0,5.226,397.65
2023-03-09T19:00:00Z,STS-U1,,11600.0,53.723,0.0,3.051,0,,0.0
2023-03-09T20:00:00Z,STS-U1,,11600.0,53.895,0.0,0.0,0,,0.0
2023-03-09T21:00:00Z,STS-U1,,11600.0,54.079,0.0,0.0,0,,0.0
2023-03-09T22:00:00Z,STS-U1,9901.369,9414.05,53.063,4452.468,6.61,0,5.177,678.44
2023-03-09T23:00:00Z,STS-U1,10696.766,9113.676,52.687,6147.254,2.09,1,17.37,2816.56
2023-03-10T00:00:00Z,STS-U1,10754.473,9161.248,52.227,5891.988,0.439,1,17.391,2702.26
2023-03-10T01:00:00Z,STS-U1,10723.034,9202.563,51.163,5650.425,0.331,1,16.522,2480.35
2023-03-10T02:00:00Z,STS-U1,10498.219,9193.412,50.69,5571.184,0.07,1,14.193,2143.59
2023-03-10T03:00:00Z,STS-U1,10935.763,9224.516,50.387,5647.671,0.232,1,18.551,2735.84
2023-03-10T04:00:00Z,STS-U1,10478.063,9230.473,51.191,5392.942,0.043,1,13.516,1987.78
2023-03-10T05:00:00Z,STS-U1,10737.515,9264.746,50.415,5366.7,0.235,1,15.896,2278.67
2023-03-10T06:00:00Z,STS-U1,10556.877,9254.815,50.24,5316.663,0.066,1,14.069,2029.89
2023-03-10T07:00:00Z,STS-U1,10852.076,9283.091,50.009,5341.692,0.186,1,16.902,2390.64
2023-03-10T08:00:00Z,STS-U1,10706.704,9296.207,48.801,5203.804,0.083,1,15.173,2122.07
2023-03-10T09:00:00Z,STS-U1,10830.586,9342.339,49.395,5089.359,0.279,1,15.93,2164.72
2023-03-10T10:00:00Z,STS-U1,10535.209,9341.563,48.73,4946.408,0.004,1,12.778,1734.72
2023-03-10T11:00:00Z,STS-U1,10879.608,9372.312,48.876,4995.079,0.176,1,16.082,2142.04
2023-03-10T12:00:00Z,STS-U1,10695.9,9367.927,49.426,4932.398,0.025,1,14.176,1895.5
2023-03-10T13:00:00Z,STS-U1,10815.859,9307.682,50.536,5229.396,0.354,1,16.204,2256.98
2023-03-10T14:00:00Z,STS-U1,10859.541,9269.051,49.844,5402.974,0.246,1,17.159,2449.23
2023-03-10T15:00:00Z,STS-U1,10790.629,9205.076,51.443,5676.77,0.449,1,17.225,2581.71
2023-03-10T16:00:00Z,STS-U1,10751.648,9137.764,52.119,6023.02,0.557,1,17.662,2798.18
2023-03-10T17:00:00Z,STS-U1,10620.063,9090.079,52.834,6265.685,0.485,1,16.831,2793.73
2023-03-10T18:00:00Z,STS-U1,10611.796,9065.284,53.87,6465.629,0.304,1,17.06,2916.24
2023-03-10T19:00:00Z,STS-U1,10550.441,9054.872,54.359,6525.213,0.145,1,16.517,2862.67
2023-03-10T20:00:00Z,STS-U1,10547.559,9064.76,53.496,6426.984,0.138,1,16.358,2796.22
2023-03-10T21:00:00Z,STS-U1,10352.143,9062.874,53.942,6328.343,0.026,1,14.226,2439.1
2023-03-10T22:00:00Z,STS-U1,10616.721,9095.943,52.456,6217.922,0.402,1,16.719,2756.37
2023-03-10T23:00:00Z,STS-U1,10660.722,9117.175,52.596,6103.101,0.222,1,16.93,2734.6
2023-03-11T00:00:00Z,STS-U1,10764.455,9245.349,50.51,5465.816,1.044,1,16.431,2387.0
2023-03-11T01:00:00Z,STS-U1,10893.883,9288.503,49.618,5335.437,0.285,1,17.284,2433.1
2023-03-11T02:00:00Z,STS-U1,10764.759,9308.702,48.734,5181.234,0.126,1,15.642,2168.67
2023-03-11T03:00:00Z,STS-U1,10672.549,9323.939,48.995,5080.461,0.092,1,14.464,1986.55
2023-03-11T04:00:00Z,STS-U1,10600.955,9330.747,49.173,5022.458,0.041,1,13.613,1862.16
2023-03-11T05:00:00Z,STS-U1,10489.916,9338.888,48.839,4936.137,0.048,1,12.325,1675.96
2023-03-11T06:00:00Z,STS-U1,10848.371,9374.641,49.198,4975.773,0.204,1,15.72,2091.55
2023-03-11T07:00:00Z,STS-U1,10779.647,9387.293,48.869,4895.477,0.07,1,14.832,1956.53
2023-03-11T08:00:00Z,STS-U1,10974.064,9424.184,48.607,4850.789,0.198,1,16.446,2119.73
2023-03-11T09:00:00Z,STS-U1,10697.783,9436.76,48.643,4687.086,0.065,1,13.363,1709.47
2023-03-11T10:00:00Z,STS-U1,10937.322,9499.545,47.389,4572.799,0.313,1,15.135,1859.88
2023-03-11T11:00:00Z,STS-U1,10840.841,9527.206,46.733,4439.69,0.132,1,13.788,1664.48
2023-03-11T12:00:00Z,STS-U1,10972.319,9496.597,47.214,4594.897,0.146,1,15.539,1912.0
2023-03-11T13:00:00Z,STS-U1,11008.607,9412.056,47.978,4901.389,0.428,1,16.963,2199.21
2023-03-11T14:00:00Z,STS-U1,10934.414,9370.835,48.459,5021.102,0.225,1,16.686,2221.33
2023-03-11T15:00:00Z,STS-U1,10860.785,9305.62,49.82,5251.612,0.383,1,16.712,2326.42
2023-03-11T16:00:00Z,STS-U1,10763.709,9210.971,50.836,5627.606,0.638,1,16.857,2511.49
2023-03-11T17:00:00Z,STS-U1,10728.944,9178.33,51.797,5782.327,0.253,1,16.894,2585.32
2023-03-11T18:00:00Z,STS-U1,10728.737,9133.399,51.523,6029.832,0.389,1,17.467,2773.73
2023-03-11T19:00:00Z,STS-U1,10635.419,9102.019,53.555,6198.522,0.313,1,16.847,2764.62
2023-03-11T20:00:00Z,STS-U1,10640.633,9119.031,52.539,6079.222,0.175,1,16.686,2689.18
2023-03-11T21:00:00Z,STS-U1,10598.319,9137.143,51.925,5938.704,0.173,1,15.992,2532.72
2023-03-11T22:00:00Z,STS-U1,10701.125,9170.996,51.721,5804.962,0.295,1,16.684,2567.55
2023-03-11T23:00:00Z,STS-U1,9652.601,9217.664,50.779,5017.573,0.362,0,4.719,699.34
2023-03-12T00:00:00Z,STS-U1,9783.539,9256.117,49.89,4918.614,0.27,0,5.698,820.18
2023-03-12T01:00:00Z,STS-U1,9521.095,9271.115,49.913,4729.968,0.1,0,2.696,384.12
2023-03-12T02:00:00Z,STS-U1,9748.899,9316.091,49.644,4674.785,0.283,0,4.646,641.93
2023-03-12T03:00:00Z,STS-U1,9560.001,9330.907,49.396,4530.863,0.089,0,2.455,335.83
2023-03-12T04:00:00Z,STS-U1,9598.95,9346.698,49.51,4497.116,0.092,0,2.699,365.52
2023-03-12T05:00:00Z,STS-U1,9794.72,9386.589,48.544,4447.264,0.225,0,4.348,573.14
2023-03-12T06:00:00Z,STS-U1,9470.951,9384.646,48.745,4308.231,0.011,0,0.92,121.42
2023-03-12T07:00:00Z,STS-U1,9635.482,9403.11,47.774,4315.698,0.1,0,2.471,321.89
2023-03-12T08:00:00Z,STS-U1,9799.6,9436.149,48.214,4291.202,0.174,0,3.852,492.21
2023-03-12T09:00:00Z,STS-U1,9630.575,9455.563,47.44,4152.424,0.099,0,1.851,233.37
2023-03-12T10:00:00Z,STS-U1,9873.621,9504.416,47.356,4113.862,0.241,0,3.885,475.72
2023-03-12T11:00:00Z,STS-U1,9552.615,9503.216,46.688,3977.035,0.006,0,0.52,63.6
2023-03-12T12:00:00Z,STS-U1,9618.917,9498.838,47.156,4021.32,0.021,0,1.264,155.24
2023-03-12T13:00:00Z,STS-U1,9946.14,9424.697,47.792,4386.711,0.372,0,5.533,711.18
2023-03-12T14:00:00Z,STS-U1,9775.051,9348.656,49.155,4569.508,0.418,0,4.561,616.37
2023-03-12T15:00:00Z,STS-U1,9758.853,9308.05,48.7,4699.094,0.242,0,4.843,671.23
2023-03-12T16:00:00Z,STS-U1,9627.362,9225.348,50.413,4968.754,0.548,0,4.358,641.56
2023-03-12T17:00:00Z,STS-U1,9677.457,9154.382,51.623,5330.32,0.558,0,5.714,890.85
2023-03-12T18:00:00Z,STS-U1,9692.671,9128.823,51.935,5476.596,0.232,0,6.177,985.07
2023-03-12T19:00:00Z,STS-U1,9475.899,9115.052,52.663,5437.52,0.135,0,3.959,640.23
2023-03-12T20:00:00Z,STS-U1,9262.795,9115.06,52.604,5314.643,0.0,0,1.621,262.08
2023-03-12T21:00:00Z,STS-U1,9570.976,9127.626,52.565,5420.41,0.123,0,4.857,776.31
2023-03-12T22:00:00Z,STS-U1,9577.273,9165.185,51.236,5218.445,0.336,0,4.496,694.21
2023-03-12T23:00:00Z,STS-U1,9698.597,9206.731,50.927,5090.027,0.329,0,5.342,798.09
2023-03-13T00:00:00Z,STS-U1,9620.171,9179.417,51.633,5178.12,0.212,0,4.802,733.45
2023-03-13T01:00:00Z,STS-U1,9506.998,9202.99,51.118,5007.368,0.184,0,3.303,495.02
2023-03-13T02:00:00Z,STS-U1,9647.749,9224.882,50.963,4986.528,0.162,0,4.584,675.68
2023-03-13T03:00:00Z,STS-U1,9450.493,9237.155,50.555,4831.326,0.087,0,2.31,337.16
2023-03-13T04:00:00Z,STS-U1,9606.756,9255.975,49.992,4831.277,0.129,0,3.79,545.34
2023-03-13T05:00:00Z,STS-U1,9486.424,9251.074,50.32,4792.771,0.033,0,2.544,367.56
2023-03-13T06:00:00Z,STS-U1,9436.17,9256.614,50.428,4747.158,0.038,0,1.94,279.23
2023-03-13T07:00:00Z,STS-U1,9791.075,9288.453,49.618,4795.517,0.208,0,5.411,760.96
2023-03-13T08:00:00Z,STS-U1,9530.707,9311.012,49.292,4584.492,0.141,0,2.36,326.65
2023-03-13T09:00:00Z,STS-U1,9831.871,9363.247,49.05,4545.83,0.307,0,5.005,669.72
2023-03-13T10:00:00Z,STS-U1,9548.217,9353.993,48.863,4443.089,0.053,0,2.076,279.35
2023-03-13T11:00:00Z,STS-U1,9911.297,9386.91,48.232,4496.056,0.184,0,5.586,735.24
2023-03-13T12:00:00Z,STS-U1,9806.698,9351.816,48.795,4570.058,0.197,0,4.864,655.18
2023-03-13T13:00:00Z,STS-U1,9617.209,9328.051,48.959,4563.566,0.139,0,3.1,424.08
2023-03-13T14:00:00Z,STS-U1,9701.411,9270.509,50.389,4826.475,0.359,0,4.648,662.55
2023-03-13T15:00:00Z,STS-U1,9656.775,9210.422,50.263,5045.691,0.419,0,4.846,720.77
2023-03-13T16:00:00Z,STS-U1,9594.844,9147.262,51.977,5324.212,0.511,0,4.893,767.56
2023-03-13T17:00:00Z,STS-U1,9514.433,9093.9,52.733,5587.889,0.527,0,4.624,763.27
